,s1,s2,a,r,s_1,s_2
1518,-0.6487798690795898,-0.017110006883740425,2.0,-0.1,-0.6639729142189026,-0.015193061903119087
1519,-0.6639729142189026,-0.015193061903119087,2.0,-0.1,-0.6771440505981445,-0.013171099126338959
1520,-0.6771440505981445,-0.013171099126338959,2.0,-0.1,-0.6882038116455078,-0.011059804819524288
1521,-0.6882038116455078,-0.011059804819524288,1.0,-0.1,-0.6980786919593811,-0.009874832816421986
1522,-0.6980786919593811,-0.009874832816421986,2.0,-0.1,-0.705703854560852,-0.007625177502632141
1523,-0.705703854560852,-0.007625177502632141,2.0,-0.1,-0.7110301852226257,-0.005326321814209223
1524,-0.7110301852226257,-0.005326321814209223,2.0,-0.1,-0.7140236496925354,-0.0029935003258287907
1525,-0.7140236496925354,-0.0029935003258287907,2.0,-0.1,-0.714665412902832,-0.0006417384138330817
1526,-0.714665412902832,-0.0006417384138330817,2.0,-0.1,-0.7129513025283813,0.001714069745503366
1527,-0.7129513025283813,0.001714069745503366,2.0,-0.1,-0.708892285823822,0.004059059079736471
1528,-0.708892285823822,0.004059059079736471,2.0,-0.1,-0.7025139927864075,0.00637828791514039
1529,-0.7025139927864075,0.00637828791514039,2.0,-0.1,-0.6938573122024536,0.008656642399728298
1530,-0.6938573122024536,0.008656642399728298,2.0,-0.1,-0.6829785704612732,0.01087877806276083
1531,-0.6829785704612732,0.01087877806276083,2.0,-0.1,-0.669949471950531,0.013029097579419613
1532,-0.669949471950531,0.013029097579419613,1.0,-0.1,-0.6558576822280884,0.014091801829636097
1533,-0.6558576822280884,0.014091801829636097,2.0,-0.1,-0.6397997140884399,0.016057919710874557
1534,-0.6397997140884399,0.016057919710874557,2.0,-0.1,-0.6218878626823425,0.01791188307106495
1535,-0.6218878626823425,0.01791188307106495,2.0,-0.1,-0.6022494435310364,0.019638415426015854
1536,-0.6022494435310364,0.019638415426015854,2.0,-0.1,-0.5810266137123108,0.021222837269306183
1537,-0.5810266137123108,0.021222837269306183,2.0,-0.1,-0.5583751797676086,0.022651419043540955
1538,-0.5583751797676086,0.022651419043540955,2.0,-0.1,-0.5344634056091309,0.023911768570542336
1539,-0.5344634056091309,0.023911768570542336,2.0,-0.1,-0.5094701647758484,0.02499323897063732
1540,-0.5094701647758484,0.02499323897063732,2.0,-0.1,-0.48358288407325745,0.02588730677962303
1541,-0.48358288407325745,0.02588730677962303,2.0,-0.1,-0.4569949805736542,0.02658790722489357
1542,-0.4569949805736542,0.02658790722489357,2.0,-0.1,-0.4299032688140869,0.027091696858406067
1543,-0.4299032688140869,0.027091696858406067,2.0,-0.1,-0.4025050699710846,0.02739819698035717
1544,-0.4025050699710846,0.02739819698035717,2.0,0.00015633942402127338,-0.37499523162841797,0.027509838342666626
1545,-0.37499523162841797,0.027509838342666626,2.0,0.0014417988069394395,-0.34756335616111755,0.02743186615407467
1546,-0.34756335616111755,0.02743186615407467,2.0,0.005045249116598697,-0.3203912377357483,0.027172120288014412
1547,-0.3203912377357483,0.027172120288014412,2.0,0.012028345522930979,-0.2936505377292633,0.026740724220871925
1548,-0.2936505377292633,0.026740724220871925,2.0,0.023261584844092072,-0.2675008475780487,0.026149680837988853
1549,-0.2675008475780487,0.026149680837988853,2.0,0.039376924766938055,-0.2420884370803833,0.025412406772375107
1550,-0.2420884370803833,0.025412406772375107,2.0,0.06073877262272007,-0.21754518151283264,0.02454325743019581
1551,-0.21754518151283264,0.02454325743019581,2.0,0.08743325399877924,-0.1939881443977356,0.023557042703032494
1552,-0.1939881443977356,0.023557042703032494,2.0,0.1192743516492463,-0.17151956260204315,0.022468581795692444
1553,-0.17151956260204315,0.022468581795692444,2.0,0.1558242959435675,-0.15022724866867065,0.0212923064827919
1554,-0.15022724866867065,0.0212923064827919,2.0,0.1964249811528277,-0.1301853209733963,0.02004193142056465
1555,-0.1301853209733963,0.02004193142056465,2.0,0.24023708500068272,-0.11145513504743576,0.01873018778860569
1556,-0.11145513504743576,0.01873018778860569,2.0,0.286283269731026,-0.09408649057149887,0.01736864075064659
1557,-0.09408649057149887,0.01736864075064659,2.0,0.3334927125421733,-0.07811892032623291,0.01596756838262081
1558,-0.07811892032623291,0.01596756838262081,2.0,0.3807445868184972,-0.06358301639556885,0.014535908587276936
1559,-0.06358301639556885,0.014535908587276936,2.0,0.4269086738998422,-0.050501760095357895,0.013081252574920654
1560,-0.050501760095357895,0.013081252574920654,2.0,0.470881682862633,-0.03889187052845955,0.011609889566898346
1561,-0.03889187052845955,0.011609889566898346,2.0,0.5116191614774765,-0.028764983639121056,0.010126886889338493
1562,-0.028764983639121056,0.010126886889338493,2.0,0.5481622534100606,-0.020128794014453888,0.008636189624667168
1563,-0.020128794014453888,0.008636189624667168,2.0,0.5796597342946401,-0.012988047674298286,0.007140746805816889
1564,-0.012988047674298286,0.007140746805816889,2.0,0.605385559215647,-0.007345403544604778,0.005642644129693508
1565,-0.007345403544604778,0.005642644129693508,2.0,0.6247523853165794,-0.0032021524384617805,0.004143251106142998
1566,-0.0032021524384617805,0.004143251106142998,2.0,0.637321573577619,-0.0005587857449427247,0.002643366577103734
1567,-0.0005587857449427247,0.002643366577103734,2.0,0.6428101075591541,0.0005845843115821481,0.0011433700565248728
1568,0.0005845843115821481,0.0011433700565248728,2.0,0.6410948232520344,0.00022795824042987078,-0.0003566260857041925
1569,0.00022795824042987078,-0.0003566260857041925,2.0,0.6322141847657415,-0.001628667232580483,-0.001856625429354608
1570,-0.001628667232580483,-0.001856625429354608,2.0,0.6163677322925841,-0.004985263105481863,-0.0033565957564860582
1571,-0.004985263105481863,-0.0033565957564860582,2.0,0.5939131686427381,-0.009841579012572765,-0.004856315907090902
1572,-0.009841579012572765,-0.004856315907090902,2.0,0.5653608794289334,-0.016196805983781815,-0.006355226505547762
1573,-0.016196805983781815,-0.006355226505547762,2.0,0.5313656212968627,-0.024049080908298492,-0.007852275855839252
1574,-0.024049080908298492,-0.007852275855839252,2.0,0.492714869158137,-0.03339485451579094,-0.009345771744847298
1575,-0.03339485451579094,-0.009345771744847298,2.0,0.4503135062557736,-0.04422808811068535,-0.010833236388862133
1576,-0.04422808811068535,-0.010833236388862133,2.0,0.4051640942972161,-0.05653935298323631,-0.01231126207858324
1577,-0.05653935298323631,-0.01231126207858324,0.0,0.35186066729542503,-0.07231473922729492,-0.01577538624405861
1578,-0.07231473922729492,-0.01577538624405861,2.0,0.2992626527096969,-0.08953152596950531,-0.01721678487956524
1579,-0.08953152596950531,-0.01721678487956524,2.0,0.2485652344021955,-0.1081586703658104,-0.018627146258950233
1580,-0.1081586703658104,-0.018627146258950233,2.0,0.20089183990631282,-0.12815536558628082,-0.01999669149518013
1581,-0.12815536558628082,-0.01999669149518013,1.0,0.15537123424382848,-0.1504695564508438,-0.02231418900191784
1582,-0.1504695564508438,-0.02231418900191784,2.0,0.1153806983381595,-0.17403332889080048,-0.023563772439956665
1583,-0.17403332889080048,-0.023563772439956665,1.0,0.08028350039768198,-0.19976402819156647,-0.025730706751346588
1584,-0.19976402819156647,-0.025730706751346588,2.0,0.05217407524600187,-0.22655907273292542,-0.026795044541358948
1585,-0.22655907273292542,-0.026795044541358948,2.0,0.03093082206015573,-0.2542985677719116,-0.02773948386311531
1586,-0.2542985677719116,-0.02773948386311531,2.0,0.016079810773269154,-0.282845139503479,-0.02854657918214798
1587,-0.282845139503479,-0.02854657918214798,1.0,0.006574946697676907,-0.3130444288253784,-0.030199285596609116
1588,-0.3130444288253784,-0.030199285596609116,1.0,0.0016892972269796141,-0.34471991658210754,-0.03167550638318062
1589,-0.34471991658210754,-0.03167550638318062,2.0,0.0001269246519930868,-0.37667354941368103,-0.03195362538099289
1590,-0.37667354941368103,-0.03195362538099289,2.0,-0.1,-0.408693790435791,-0.03202022984623909
1591,-0.408693790435791,-0.03202022984623909,2.0,-0.1,-0.4405588209629059,-0.03186504915356636
1592,-0.4405588209629059,-0.03186504915356636,2.0,-0.1,-0.4720402657985687,-0.03148142620921135
1593,-0.4720402657985687,-0.03148142620921135,2.0,-0.1,-0.502906858921051,-0.030866576358675957
1594,-0.502906858921051,-0.030866576358675957,2.0,-0.1,-0.5329285264015198,-0.0300216656178236
1595,-0.5329285264015198,-0.0300216656178236,2.0,-0.1,-0.5618802309036255,-0.028951702639460564
1596,-0.5618802309036255,-0.028951702639460564,2.0,-0.1,-0.5895454287528992,-0.02766522206366062
1597,-0.5895454287528992,-0.02766522206366062,2.0,-0.1,-0.6157192587852478,-0.026173843070864677
1598,-0.6157192587852478,-0.026173843070864677,2.0,-0.1,-0.6402109861373901,-0.024491699412465096
1599,-0.6402109861373901,-0.024491699412465096,2.0,-0.1,-0.6628457903862,-0.02263483963906765
1600,-0.6628457903862,-0.02263483963906765,1.0,-0.1,-0.6844664216041565,-0.021620597690343857
1601,-0.6844664216041565,-0.021620597690343857,1.0,-0.1,-0.7049267888069153,-0.020460382103919983
1602,-0.7049267888069153,-0.020460382103919983,1.0,-0.1,-0.7240933179855347,-0.019166508689522743
1603,-0.7240933179855347,-0.019166508689522743,1.0,-0.1,-0.7418451309204102,-0.017751842737197876
1604,-0.7418451309204102,-0.017751842737197876,2.0,-0.1,-0.7570745944976807,-0.015229462645947933
1605,-0.7570745944976807,-0.015229462645947933,1.0,-0.1,-0.7706927061080933,-0.013618100434541702
1606,-0.7706927061080933,-0.013618100434541702,1.0,-0.1,-0.7826226949691772,-0.011930015869438648
1607,-0.7826226949691772,-0.011930015869438648,1.0,-0.1,-0.7927997708320618,-0.01017702929675579
1608,-0.7927997708320618,-0.01017702929675579,1.0,-0.1,-0.8011701703071594,-0.008370447903871536
1609,-0.8011701703071594,-0.008370447903871536,1.0,-0.1,-0.807691216468811,-0.006521047092974186
1610,-0.807691216468811,-0.006521047092974186,1.0,-0.1,-0.8123303651809692,-0.0046390932984650135
1611,-0.8123303651809692,-0.0046390932984650135,1.0,-0.1,-0.8150647282600403,-0.002734419424086809
1612,-0.8150647282600403,-0.002734419424086809,1.0,-0.1,-0.8158813118934631,-0.0008165257168002427
1613,-0.8158813118934631,-0.0008165257168002427,0.0,-0.1,-0.815775990486145,0.00010529039718676358
1614,-0.815775990486145,0.00010529039718676358,1.0,-0.1,-0.813749372959137,0.0020266014616936445
1615,-0.813749372959137,0.0020266014616936445,1.0,-0.1,-0.8098112344741821,0.003938151989132166
1616,-0.8098112344741821,0.003938151989132166,1.0,-0.1,-0.8039807081222534,0.005830533802509308
1617,-0.8039807081222534,0.005830533802509308,1.0,-0.1,-0.7962866425514221,0.007694052532315254
1618,-0.7962866425514221,0.007694052532315254,1.0,-0.1,-0.7867680191993713,0.009518611244857311
1619,-0.7867680191993713,0.009518611244857311,2.0,-0.1,-0.7744744420051575,0.012293628416955471
1620,-0.7744744420051575,0.012293628416955471,2.0,-0.1,-0.7594718933105469,0.015002524480223656
1621,-0.7594718933105469,0.015002524480223656,0.0,-0.1,-0.7438442707061768,0.01562759093940258
1622,-0.7438442707061768,0.01562759093940258,2.0,-0.1,-0.7256824374198914,0.0181618370115757
1623,-0.7256824374198914,0.0181618370115757,2.0,-0.1,-0.7050961256027222,0.02058631367981434
1624,-0.7050961256027222,0.02058631367981434,2.0,-0.1,-0.6822148561477661,0.022881273180246353
1625,-0.6822148561477661,0.022881273180246353,2.0,-0.1,-0.657188355922699,0.025026503950357437
1626,-0.657188355922699,0.025026503950357437,2.0,-0.1,-0.6301865577697754,0.027001820504665375
1627,-0.6301865577697754,0.027001820504665375,2.0,-0.1,-0.6013988852500916,0.028787674382328987
1628,-0.6013988852500916,0.028787674382328987,2.0,-0.1,-0.5710330009460449,0.030365891754627228
1629,-0.5710330009460449,0.030365891754627228,2.0,-0.1,-0.5393125414848328,0.03172044828534126
1630,-0.5393125414848328,0.03172044828534126,2.0,-0.1,-0.5064742565155029,0.032838258892297745
1631,-0.5064742565155029,0.032838258892297745,2.0,-0.1,-0.47276440262794495,0.03370987996459007
1632,-0.47276440262794495,0.03370987996459007,2.0,-0.1,-0.43843430280685425,0.0343300998210907
1633,-0.43843430280685425,0.0343300998210907,1.0,-0.1,-0.4047360122203827,0.033698294311761856
1634,-0.4047360122203827,0.033698294311761856,2.0,0.0002461574445153157,-0.3709104061126709,0.0338255949318409
1635,-0.3709104061126709,0.0338255949318409,2.0,0.0024778758007867746,-0.33719033002853394,0.03372006118297577
1636,-0.33719033002853394,0.03372006118297577,2.0,0.00890370994173298,-0.3037966191768646,0.0333937369287014
1637,-0.3037966191768646,0.0333937369287014,0.0,0.020515541576064528,-0.2729344964027405,0.030862117186188698
1638,-0.2729344964027405,0.030862117186188698,2.0,0.038861753092846986,-0.24278011918067932,0.030154379084706306
1639,-0.24278011918067932,0.030154379084706306,2.0,0.06487782893030647,-0.21349143981933594,0.029288677498698235
1640,-0.21349143981933594,0.029288677498698235,2.0,0.09909656428064656,-0.1852072924375534,0.028284147381782532
1641,-0.1852072924375534,0.028284147381782532,2.0,0.14164220639709155,-0.15804706513881683,0.027160216122865677
1642,-0.15804706513881683,0.027160216122865677,2.0,0.1922490889526559,-0.1321110725402832,0.025936001911759377
1643,-0.1321110725402832,0.025936001911759377,2.0,0.2503001057450998,-0.10748127102851868,0.02462979592382908
1644,-0.10748127102851868,0.02462979592382908,2.0,0.31487848022913245,-0.08422263711690903,0.0232586357742548
1645,-0.08422263711690903,0.0232586357742548,2.0,0.38482798985369226,-0.062384624034166336,0.02183801308274269
1646,-0.062384624034166336,0.02183801308274269,2.0,0.45881576378041833,-0.042002953588962555,0.020381668582558632
1647,-0.042002953588962555,0.020381668582558632,2.0,0.53539381748653,-0.02310146391391754,0.018901491537690163
1648,-0.02310146391391754,0.018901491537690163,2.0,0.6130561501443326,-0.005693970713764429,0.01740749180316925
1649,-0.005693970713764429,0.01740749180316925,2.0,0.6902891918436052,0.010213886387646198,0.015907857567071915
1650,0.010213886387646198,0.015907857567071915,2.0,0.765614744848512,0.02462291717529297,0.01440903078764677
1651,0.02462291717529297,0.01440903078764677,2.0,0.8376249700601748,0.037538766860961914,0.01291584875434637
1652,0.037538766860961914,0.01291584875434637,2.0,0.9050097807569748,0.04897044971585274,0.011431684717535973
1653,0.04897044971585274,0.011431684717535973,2.0,0.9665775093444923,0.05892906337976456,0.009958614595234394
1654,0.05892906337976456,0.009958614595234394,0.0,1.0082163467991268,0.06542664766311646,0.006497580092400312
1655,0.06542664766311646,0.006497580092400312,2.0,1.0413625840091725,0.07047222554683685,0.005045583005994558
1656,0.07047222554683685,0.005045583005994558,2.0,1.0654595327445984,0.07407347112894058,0.003601246513426304
1657,0.07407347112894058,0.003601246513426304,2.0,1.08010804620219,0.07623619586229324,0.0021627203095704317
1658,0.07623619586229324,0.0021627203095704317,2.0,1.0850677078488233,0.07696401327848434,0.0007278204429894686
1659,0.07696401327848434,0.0007278204429894686,2.0,1.080257650969279,0.07625818252563477,-0.0007058361661620438
1660,0.07625818252563477,-0.0007058361661620438,2.0,1.065756295890318,0.07411748170852661,-0.0021406987216323614
1661,0.07411748170852661,-0.0021406987216323614,2.0,1.0418015813622932,0.07053832709789276,-0.0035791522823274136
1662,0.07053832709789276,-0.0035791522823274136,2.0,1.0087902666516855,0.0655149444937706,-0.005023384466767311
1663,0.0655149444937706,-0.005023384466767311,2.0,0.9672766670334999,0.05903968960046768,-0.006475252564996481
1664,0.05903968960046768,-0.006475252564996481,2.0,0.9179705260375487,0.05110355094075203,-0.007936141453683376
1665,0.05110355094075203,-0.007936141453683376,2.0,0.861732663930127,0.04169673100113869,-0.009406818076968193
1666,0.04169673100113869,-0.009406818076968193,2.0,0.7995684608925515,0.030809447169303894,-0.010887284763157368
1667,0.030809447169303894,-0.010887284763157368,2.0,0.7326174608384257,0.01843283325433731,-0.012376612983644009
1668,0.01843283325433731,-0.012376612983644009,2.0,0.6621386784586841,0.004560042172670364,-0.013872792012989521
1669,0.004560042172670364,-0.013872792012989521,2.0,0.5894902110189105,-0.010812515392899513,-0.015372557565569878
1670,-0.010812515392899513,-0.015372557565569878,2.0,0.5161024767960983,-0.027683759108185768,-0.016871241852641106
1671,-0.027683759108185768,-0.016871241852641106,2.0,0.4434442843341549,-0.046046383678913116,-0.018362626433372498
1672,-0.046046383678913116,-0.018362626433372498,2.0,0.3729813922126896,-0.06588519364595413,-0.019838809967041016
1673,-0.06588519364595413,-0.019838809967041016,2.0,0.3061279455570156,-0.08717533200979233,-0.021290134638547897
1674,-0.08717533200979233,-0.021290134638547897,2.0,0.2441917367922117,-0.10988045483827591,-0.02270512655377388
1675,-0.10988045483827591,-0.02270512655377388,1.0,0.18619954084302687,-0.13495098054409027,-0.025070521980524063
1676,-0.13495098054409027,-0.025070521980524063,2.0,0.13597257943684313,-0.16131940484046936,-0.02636842243373394
1677,-0.16131940484046936,-0.02636842243373394,2.0,0.09407196832903156,-0.18890072405338287,-0.02758132293820381
1678,-0.18890072405338287,-0.02758132293820381,2.0,0.06069278495257517,-0.21759124100208282,-0.028690513223409653
1679,-0.21759124100208282,-0.028690513223409653,2.0,0.03562806405340002,-0.24726775288581848,-0.029676519334316254
1680,-0.24726775288581848,-0.029676519334316254,2.0,0.01825356798054605,-0.2777874171733856,-0.030519647523760796
1681,-0.2777874171733856,-0.030519647523760796,2.0,0.007538682924086479,-0.3089880347251892,-0.031200625002384186
1682,-0.3089880347251892,-0.031200625002384186,2.0,0.0020864042645334126,-0.3406893312931061,-0.031701285392045975
1683,-0.3406893312931061,-0.031701285392045975,2.0,0.00020358467253249235,-0.37269461154937744,-0.032005295157432556
1684,-0.37269461154937744,-0.032005295157432556,2.0,-0.1,-0.4047934114933014,-0.032098811119794846
1685,-0.4047934114933014,-0.032098811119794846,2.0,-0.1,-0.43676453828811646,-0.03197110444307327
1686,-0.43676453828811646,-0.03197110444307327,0.0,-0.1,-0.4703795313835144,-0.03361501917243004
1687,-0.4703795313835144,-0.03361501917243004,2.0,-0.1,-0.5033920407295227,-0.033012472093105316
1688,-0.5033920407295227,-0.033012472093105316,2.0,-0.1,-0.5355559587478638,-0.03216392919421196
1689,-0.5355559587478638,-0.03216392919421196,2.0,-0.1,-0.5666301846504211,-0.031074268743395805
1690,-0.5666301846504211,-0.031074268743395805,2.0,-0.1,-0.5963826179504395,-0.029752429574728012
1691,-0.5963826179504395,-0.029752429574728012,2.0,-0.1,-0.6245934963226318,-0.028210876509547234
1692,-0.6245934963226318,-0.028210876509547234,2.0,-0.1,-0.6510584950447083,-0.026464952155947685
1693,-0.6510584950447083,-0.026464952155947685,2.0,-0.1,-0.6755905747413635,-0.024532129988074303
1694,-0.6755905747413635,-0.024532129988074303,2.0,-0.1,-0.6980218887329102,-0.022431284189224243
1695,-0.6980218887329102,-0.022431284189224243,2.0,-0.1,-0.7182039022445679,-0.02018199861049652
1696,-0.7182039022445679,-0.02018199861049652,2.0,-0.1,-0.7360078692436218,-0.017803970724344254
1697,-0.7360078692436218,-0.017803970724344254,2.0,-0.1,-0.7513244152069092,-0.015316546894609928
1698,-0.7513244152069092,-0.015316546894609928,2.0,-0.1,-0.7640628218650818,-0.012738396413624287
1699,-0.7640628218650818,-0.012738396413624287,2.0,-0.1,-0.7741501331329346,-0.01008732058107853
1700,-0.7741501331329346,-0.01008732058107853,2.0,-0.1,-0.7815303206443787,-0.007380200084298849
1701,-0.7815303206443787,-0.007380200084298849,2.0,-0.1,-0.7861633896827698,-0.004633063916116953
1702,-0.7861633896827698,-0.004633063916116953,2.0,-0.1,-0.7880246043205261,-0.0018612436251714826
1703,-0.7880246043205261,-0.0018612436251714826,2.0,-0.1,-0.7871042490005493,0.0009203972294926643
1704,-0.7871042490005493,0.0009203972294926643,2.0,-0.1,-0.7834070324897766,0.0036971888039261103
1705,-0.7834070324897766,0.0036971888039261103,1.0,-0.1,-0.7779526710510254,0.005454364698380232
1706,-0.7779526710510254,0.005454364698380232,1.0,-0.1,-0.7707704901695251,0.007182208355516195
1707,-0.7707704901695251,0.007182208355516195,2.0,-0.1,-0.7608997225761414,0.009870722889900208
1708,-0.7608997225761414,0.009870722889900208,2.0,-0.1,-0.7483958601951599,0.012503912672400475
1709,-0.7483958601951599,0.012503912672400475,2.0,-0.1,-0.7333308458328247,0.0150649668648839
1710,-0.7333308458328247,0.0150649668648839,2.0,-0.1,-0.7157946825027466,0.017536204308271408
1711,-0.7157946825027466,0.017536204308271408,2.0,-0.1,-0.6958955526351929,0.019899120554327965
1712,-0.6958955526351929,0.019899120554327965,2.0,-0.1,-0.6737609505653381,0.02213456854224205
1713,-0.6737609505653381,0.02213456854224205,2.0,-0.1,-0.6495379209518433,0.024223078042268753
1714,-0.6495379209518433,0.024223078042268753,2.0,-0.1,-0.6233925819396973,0.02614530920982361
1715,-0.6233925819396973,0.02614530920982361,2.0,-0.1,-0.595509946346283,0.027882631868124008
1716,-0.595509946346283,0.027882631868124008,2.0,-0.1,-0.5660921335220337,0.029417792335152626
1717,-0.5660921335220337,0.029417792335152626,2.0,-0.1,-0.5353565216064453,0.03073563054203987
1718,-0.5353565216064453,0.03073563054203987,2.0,-0.1,-0.5035327076911926,0.03182379528880119
1719,-0.5035327076911926,0.03182379528880119,2.0,-0.1,-0.4708593487739563,0.032673392444849014
1720,-0.4708593487739563,0.032673392444849014,2.0,-0.1,-0.43757984042167664,0.03327949345111847
1721,-0.43757984042167664,0.03327949345111847,1.0,-0.1,-0.40493836998939514,0.032641489058732986
1722,-0.40493836998939514,0.032641489058732986,1.0,0.00019317561618873352,-0.37316814064979553,0.03177021071314812
1723,-0.37316814064979553,0.03177021071314812,2.0,0.002003223641771131,-0.341488242149353,0.03167989104986191
1724,-0.341488242149353,0.03167989104986191,2.0,0.007263966641898567,-0.3101072609424591,0.03138099983334541
1725,-0.3101072609424591,0.03138099983334541,2.0,0.017619070248944175,-0.27922019362449646,0.03088705986738205
1726,-0.27922019362449646,0.03088705986738205,2.0,0.0344253121062384,-0.24900613725185394,0.03021405264735222
1727,-0.24900613725185394,0.03021405264735222,2.0,0.05868391101229406,-0.21962638199329376,0.02937975712120533
1728,-0.21962638199329376,0.02937975712120533,2.0,0.09100095298308586,-0.19122332334518433,0.028403060510754585
1729,-0.19122332334518433,0.028403060510754585,2.0,0.13157620064544504,-0.16392004489898682,0.027303272858262062
1730,-0.16392004489898682,0.027303272858262062,2.0,0.18021709493045673,-0.1378205418586731,0.026099516078829765
1731,-0.1378205418586731,0.026099516078829765,2.0,0.23637342621437737,-0.11301036179065704,0.024810176342725754
1732,-0.11301036179065704,0.024810176342725754,2.0,0.29918645453253007,-0.08955787867307663,0.023452483117580414
1733,-0.08955787867307663,0.023452483117580414,2.0,0.36754745821442736,-0.06751570105552673,0.022042173892259598
1734,-0.06751570105552673,0.022042173892259598,2.0,0.44015985164519095,-0.04692241922020912,0.020593279972672462
1735,-0.04692241922020912,0.020593279972672462,2.0,0.5156008947078912,-0.027804411947727203,0.019118009135127068
1736,-0.027804411947727203,0.019118009135127068,2.0,0.5923794740374854,-0.01017771102488041,0.017626700922846794
1737,-0.01017771102488041,0.017626700922846794,2.0,0.6689877037478053,0.0059501552022993565,0.01612786576151848
1738,0.0059501552022993565,0.01612786576151848,2.0,0.7439452150372685,0.020578419789671898,0.014628264121711254
1739,0.020578419789671898,0.014628264121711254,2.0,0.8158356105785398,0.033711448311805725,0.013133027590811253
1740,0.033711448311805725,0.013133027590811253,2.0,0.883335285300543,0.045357249677181244,0.011645801365375519
1741,0.045357249677181244,0.011645801365375519,2.0,0.9452353767576543,0.05552615970373154,0.010168910026550293
1742,0.05552615970373154,0.010168910026550293,2.0,1.000457615328744,0.06422967463731766,0.008703515864908695
1743,0.06422967463731766,0.008703515864908695,2.0,1.0480652401415766,0.07147945463657379,0.007249783258885145
1744,0.07147945463657379,0.007249783258885145,2.0,1.0872701453520572,0.0772865042090416,0.005807043053209782
1745,0.0772865042090416,0.005807043053209782,2.0,1.1174367230351843,0.0816604420542717,0.004373941104859114
1746,0.0816604420542717,0.004373941104859114,2.0,1.1380845077489248,0.0846090316772461,0.0029485865961760283
1747,0.0846090316772461,0.0029485865961760283,1.0,1.1418133634273981,0.08513771742582321,0.000528690405189991
1748,0.08513771742582321,0.000528690405189991,2.0,1.135539383140301,0.08424751460552216,-0.0008902070694603026
1749,0.08424751460552216,-0.0008902070694603026,2.0,1.1193607771775052,0.08193673193454742,-0.0023107826709747314
1750,0.08193673193454742,-0.0023107826709747314,2.0,1.0935324944465004,0.07820109277963638,-0.003735634032636881
1751,0.07820109277963638,-0.003735634032636881,2.0,1.0584660125369154,0.07303394377231598,-0.005167150404304266
1752,0.07303394377231598,-0.005167150404304266,2.0,1.0147284082310628,0.06642656028270721,-0.006607383023947477
1753,0.06642656028270721,-0.006607383023947477,2.0,0.9630408920448673,0.05836865305900574,-0.008057907223701477
1754,0.05836865305900574,-0.008057907223701477,2.0,0.9042754187000711,0.04884897917509079,-0.009519676677882671
1755,0.04884897917509079,-0.009519676677882671,2.0,0.8394487915328919,0.037856098264455795,-0.01099287997931242
1756,0.037856098264455795,-0.01099287997931242,2.0,0.7697135387165344,0.025379322469234467,-0.012476774863898754
1757,0.025379322469234467,-0.012476774863898754,2.0,0.69634404663165,0.011409790255129337,-0.01396953221410513
1758,0.011409790255129337,-0.01396953221410513,2.0,0.6207172318813511,-0.004058278165757656,-0.015468068420886993
1759,-0.004058278165757656,-0.015468068420886993,2.0,0.5442866658767306,-0.021026160567998886,-0.016967883333563805
1760,-0.021026160567998886,-0.016967883333563805,2.0,0.46854930942653417,-0.03948907181620598,-0.018462911248207092
1761,-0.03948907181620598,-0.018462911248207092,2.0,0.3950045616755664,-0.05943445861339569,-0.019945388659834862
1762,-0.05943445861339569,-0.019945388659834862,2.0,0.32510563055070185,-0.08084021508693695,-0.02140575274825096
1763,-0.08084021508693695,-0.02140575274825096,2.0,0.2602043432482083,-0.1036728024482727,-0.022832592949271202
1764,-0.1036728024482727,-0.022832592949271202,2.0,0.20149080899409927,-0.12788546085357666,-0.02421264909207821
1765,-0.12788546085357666,-0.02421264909207821,2.0,0.14993147998475415,-0.15341635048389435,-0.025530904531478882
1766,-0.15341635048389435,-0.025530904531478882,1.0,0.10476558171054383,-0.18118712306022644,-0.027770759537816048
1767,-0.18118712306022644,-0.027770759537816048,2.0,0.06848440612589901,-0.2100975513458252,-0.02891043946146965
1768,-0.2100975513458252,-0.02891043946146965,2.0,0.0409387789954484,-0.24002763628959656,-0.029930077493190765
1769,-0.24002763628959656,-0.029930077493190765,2.0,0.021548318126909972,-0.27083709836006165,-0.03080945461988449
1770,-0.27083709836006165,-0.03080945461988449,2.0,0.009306932892256191,-0.3023657500743866,-0.03152864798903465
1771,-0.3023657500743866,-0.03152864798903465,2.0,0.0028185551714069623,-0.33443447947502136,-0.03206873685121536
1772,-0.33443447947502136,-0.03206873685121536,0.0,0.0003023424316673456,-0.3688470125198364,-0.034412533044815063
1773,-0.3688470125198364,-0.034412533044815063,2.0,-0.1,-0.4033789336681366,-0.03453192859888077
1774,-0.4033789336681366,-0.03453192859888077,2.0,-0.1,-0.4377930760383606,-0.03441415727138519
1775,-0.4377930760383606,-0.03441415727138519,2.0,-0.1,-0.4718436896800995,-0.03405061364173889
1776,-0.4718436896800995,-0.03405061364173889,2.0,-0.1,-0.5052809119224548,-0.03343721851706505
1777,-0.5052809119224548,-0.03343721851706505,2.0,-0.1,-0.5378554463386536,-0.03257453441619873
1778,-0.5378554463386536,-0.03257453441619873,2.0,-0.1,-0.5693231225013733,-0.03146764263510704
1779,-0.5693231225013733,-0.03146764263510704,2.0,-0.1,-0.5994488596916199,-0.030125783756375313
1780,-0.5994488596916199,-0.030125783756375313,2.0,-0.1,-0.6280106902122498,-0.028561804443597794
1781,-0.6280106902122498,-0.028561804443597794,2.0,-0.1,-0.654802143573761,-0.026791458949446678
